machine_id,timestamp,temperature,acoustic_vibration
Injection_Molder_2,2026-06-01 11:00:00,139.96,83.09
Thermoformer_2,2026-06-01 11:00:00,108.91,71.39
Packaging_Robot_2,2026-06-01 11:00:00,23.24,39.79
Labeling_Machine_2,2026-06-01 11:00:00,13.42,40.37
Palletizer_2,2026-06-01 11:00:00,25.0,36.4
CNC_Mill_1,2026-06-01 11:15:00,64.5,77.06
CNC_Lathe_1,2026-06-01 11:15:00,51.78,72.48
Robotic_Welder_1,2026-06-01 11:15:00,77.41,64.43
Pick_Place_1,2026-06-01 11:15:00,36.31,50.99
Assembly_Conveyor_1,2026-06-01 11:15:00,52.93,56.99
Injection_Molder_2,2026-06-01 11:15:00,143.26,82.2
Thermoformer_2,2026-06-01 11:15:00,110.81,74.31
Packaging_Robot_2,2026-06-01 11:15:00,46.13,61.94
Labeling_Machine_2,2026-06-01 11:15:00,29.68,47.52
Palletizer_2,2026-06-01 11:15:00,46.21,60.75
CNC_Mill_1,2026-06-01 11:30:00,65.67,77.89
CNC_Lathe_1,2026-06-01 11:30:00,56.94,73.11
Robotic_Welder_1,2026-06-01 11:30:00,84.55,64.61
Pick_Place_1,2026-06-01 11:30:00,31.18,51.31
Assembly_Conveyor_1,2026-06-01 11:30:00,43.83,62.25
Injection_Molder_2,2026-06-01 11:30:00,141.22,80.06
Thermoformer_2,2026-06-01 11:30:00,112.59,76.91
Packaging_Robot_2,2026-06-01 11:30:00,46.55,60.72
Labeling_Machine_2,2026-06-01 11:30:00,37.26,47.38
Palletizer_2,2026-06-01 11:30:00,51.21,57.95
CNC_Mill_1,2026-06-01 11:45:00,62.97,77.71
CNC_Lathe_1,2026-06-01 11:45:00,49.32,72.43
Robotic_Welder_1,2026-06-01 11:45:00,86.98,66.88
Pick_Place_1,2026-06-01 11:45:00,37.69,48.12
Assembly_Conveyor_1,2026-06-01 11:45:00,44.21,55.99
Injection_Molder_2,2026-06-01 11:45:00,140.18,82.55
Thermoformer_2,2026-06-01 11:45:00,100.94,75.37
Packaging_Robot_2,2026-06-01 11:45:00,45.63,61.02
Labeling_Machine_2,2026-06-01 11:45:00,36.43,46.01
Palletizer_2,2026-06-01 11:45:00,49.18,56.98
CNC_Mill_1,2026-06-01 12:00:00,31.68,38.95
CNC_Lathe_1,2026-06-01 12:00:00,29.74,40.0
Robotic_Welder_1,2026-06-01 12:00:00,42.81,41.65
Pick_Place_1,2026-06-01 12:00:00,19.39,37.31
Assembly_Conveyor_1,2026-06-01 12:00:00,24.25,40.53
Injection_Molder_2,2026-06-01 12:00:00,69.73,40.78
Thermoformer_2,2026-06-01 12:00:00,53.83,35.12
Packaging_Robot_2,2026-06-01 12:00:00,24.35,41.93
Labeling_Machine_2,2026-06-01 12:00:00,17.89,38.76
Palletizer_2,2026-06-01 12:00:00,26.41,39.72
CNC_Mill_1,2026-06-01 12:15:00,29.61,35.41
CNC_Lathe_1,2026-06-01 12:15:00,26.48,39.7
Robotic_Welder_1,2026-06-01 12:15:00,43.15,40.6
Pick_Place_1,2026-06-01 12:15:00,22.08,39.85
Assembly_Conveyor_1,2026-06-01 12:15:00,19.39,41.64
Injection_Molder_2,2026-06-01 12:15:00,68.26,42.25
Thermoformer_2,2026-06-01 12:15:00,53.2,41.28
Packaging_Robot_2,2026-06-01 12:15:00,21.41,39.67
Labeling_Machine_2,2026-06-01 12:15:00,18.98,38.97
Palletizer_2,2026-06-01 12:15:00,18.88,39.62
CNC_Mill_1,2026-06-01 12:30:00,31.97,40.04
CNC_Lathe_1,2026-06-01 12:30:00,29.73,41.43
Robotic_Welder_1,2026-06-01 12:30:00,42.54,41.35
Pick_Place_1,2026-06-01 12:30:00,18.85,40.2
Assembly_Conveyor_1,2026-06-01 12:30:00,19.56,40.33
Injection_Molder_2,2026-06-01 12:30:00,70.49,39.55
Thermoformer_2,2026-06-01 12:30:00,53.34,39.79
Packaging_Robot_2,2026-06-01 12:30:00,25.82,40.04
Labeling_Machine_2,2026-06-01 12:30:00,16.27,39.25
Palletizer_2,2026-06-01 12:30:00,25.12,37.78
CNC_Mill_1,2026-06-01 12:45:00,35.66,37.97
CNC_Lathe_1,2026-06-01 12:45:00,27.03,40.93
Robotic_Welder_1,2026-06-01 12:45:00,41.86,40.3
Pick_Place_1,2026-06-01 12:45:00,16.78,40.37
Assembly_Conveyor_1,2026-06-01 12:45:00,22.12,39.29
Injection_Molder_2,2026-06-01 12:45:00,65.58,43.07
Thermoformer_2,2026-06-01 12:45:00,54.14,41.18
Packaging_Robot_2,2026-06-01 12:45:00,26.55,37.27
Labeling_Machine_2,2026-06-01 12:45:00,18.35,40.04
Palletizer_2,2026-06-01 12:45:00,27.61,39.62
CNC_Mill_1,2026-06-01 13:00:00,30.09,39.99
CNC_Lathe_1,2026-06-01 13:00:00,56.81,73.76
Robotic_Welder_1,2026-06-01 13:00:00,41.53,38.41
Pick_Place_1,2026-06-01 13:00:00,39.46,48.7
Assembly_Conveyor_1,2026-06-01 13:00:00,23.68,42.38
Injection_Molder_2,2026-06-01 13:00:00,142.68,79.58
Thermoformer_2,2026-06-01 13:00:00,109.43,71.92
Packaging_Robot_2,2026-06-01 13:00:00,19.84,39.62
Labeling_Machine_2,2026-06-01 13:00:00,10.56,40.82
Palletizer_2,2026-06-01 13:00:00,46.74,52.79
CNC_Mill_1,2026-06-01 13:15:00,67.04,80.39
CNC_Lathe_1,2026-06-01 13:15:00,53.49,71.84
Robotic_Welder_1,2026-06-01 13:15:00,82.97,65.07
Pick_Place_1,2026-06-01 13:15:00,42.04,47.7
Assembly_Conveyor_1,2026-06-01 13:15:00,39.82,58.64
Injection_Molder_2,2026-06-01 13:15:00,138.61,82.92
Thermoformer_2,2026-06-01 13:15:00,108.21,77.84
Packaging_Robot_2,2026-06-01 13:15:00,45.26,60.38
Labeling_Machine_2,2026-06-01 13:15:00,36.26,47.8
Palletizer_2,2026-06-01 13:15:00,51.16,56.0
CNC_Mill_1,2026-06-01 13:30:00,74.33,79.21
CNC_Lathe_1,2026-06-01 13:30:00,57.66,71.36
Robotic_Welder_1,2026-06-01 13:30:00,86.49,66.33
Pick_Place_1,2026-06-01 13:30:00,38.15,48.88
Assembly_Conveyor_1,2026-06-01 13:30:00,47.34,60.92
Injection_Molder_2,2026-06-01 13:30:00,142.01,79.82
Thermoformer_2,2026-06-01 13:30:00,112.55,74.41
Packaging_Robot_2,2026-06-01 13:30:00,43.93,63.78
Labeling_Machine_2,2026-06-01 13:30:00,35.15,45.01
Palletizer_2,2026-06-01 13:30:00,49.26,58.98
CNC_Mill_1,2026-06-01 13:45:00,30.27,37.98
CNC_Lathe_1,2026-06-01 13:45:00,28.87,37.27
Robotic_Welder_1,2026-06-01 13:45:00,40.5,37.8
Pick_Place_1,2026-06-01 13:45:00,18.74,43.07
Assembly_Conveyor_1,2026-06-01 13:45:00,50.44,58.69
Injection_Molder_2,2026-06-01 13:45:00,70.32,41.0
Thermoformer_2,2026-06-01 13:45:00,58.04,39.01
Packaging_Robot_2,2026-06-01 13:45:00,46.03,61.9
Labeling_Machine_2,2026-06-01 13:45:00,39.54,43.77
Palletizer_2,2026-06-01 13:45:00,21.01,38.7
CNC_Mill_1,2026-06-01 14:00:00,61.14,78.18
CNC_Lathe_1,2026-06-01 14:00:00,59.02,69.4
Robotic_Welder_1,2026-06-01 14:00:00,44.35,41.31
Pick_Place_1,2026-06-01 14:00:00,20.68,40.78
Assembly_Conveyor_1,2026-06-01 14:00:00,25.89,40.09
Injection_Molder_2,2026-06-01 14:00:00,139.81,84.25
Thermoformer_2,2026-06-01 14:00:00,54.72,40.63
Packaging_Robot_2,2026-06-01 14:00:00,19.29,43.5
Labeling_Machine_2,2026-06-01 14:00:00,15.55,40.72
Palletizer_2,2026-06-01 14:00:00,45.93,56.17
CNC_Mill_1,2026-06-01 14:15:00,63.26,78.48
CNC_Lathe_1,2026-06-01 14:15:00,55.23,73.49
Robotic_Welder_1,2026-06-01 14:15:00,87.61,66.77
Pick_Place_1,2026-06-01 14:15:00,42.05,49.58
Assembly_Conveyor_1,2026-06-01 14:15:00,42.64,57.24
Injection_Molder_2,2026-06-01 14:15:00,139.31,84.91
Thermoformer_2,2026-06-01 14:15:00,108.18,78.44
Packaging_Robot_2,2026-06-01 14:15:00,43.35,63.72
Labeling_Machine_2,2026-06-01 14:15:00,35.08,41.16
Palletizer_2,2026-06-01 14:15:00,46.52,60.89
CNC_Mill_1,2026-06-01 14:30:00,64.16,79.58
CNC_Lathe_1,2026-06-01 14:30:00,57.9,71.34
Robotic_Welder_1,2026-06-01 14:30:00,82.52,70.9
Pick_Place_1,2026-06-01 14:30:00,36.03,50.96
Assembly_Conveyor_1,2026-06-01 14:30:00,44.24,59.75
Injection_Molder_2,2026-06-01 14:30:00,133.34,81.54
Thermoformer_2,2026-06-01 14:30:00,118.96,75.73
Packaging_Robot_2,2026-06-01 14:30:00,46.45,62.84
Labeling_Machine_2,2026-06-01 14:30:00,31.61,45.95
Palletizer_2,2026-06-01 14:30:00,45.24,57.17
CNC_Mill_1,2026-06-01 14:45:00,64.16,78.85
CNC_Lathe_1,2026-06-01 14:45:00,32.35,40.87
Robotic_Welder_1,2026-06-01 14:45:00,82.79,63.6
Pick_Place_1,2026-06-01 14:45:00,16.83,36.24
Assembly_Conveyor_1,2026-06-01 14:45:00,22.5,37.41
Injection_Molder_2,2026-06-01 14:45:00,67.97,40.17
Thermoformer_2,2026-06-01 14:45:00,55.87,38.39
Packaging_Robot_2,2026-06-01 14:45:00,45.11,59.1
Labeling_Machine_2,2026-06-01 14:45:00,21.56,41.92
Palletizer_2,2026-06-01 14:45:00,24.74,40.78
CNC_Mill_1,2026-06-01 15:00:00,35.36,40.67
CNC_Lathe_1,2026-06-01 15:00:00,27.37,42.47
Robotic_Welder_1,2026-06-01 15:00:00,44.38,40.99
Pick_Place_1,2026-06-01 15:00:00,40.63,52.4
Assembly_Conveyor_1,2026-06-01 15:00:00,40.59,59.63
Injection_Molder_2,2026-06-01 15:00:00,67.72,39.6
Thermoformer_2,2026-06-01 15:00:00,58.03,42.79
Packaging_Robot_2,2026-06-01 15:00:00,25.32,40.82
Labeling_Machine_2,2026-06-01 15:00:00,18.56,40.3
Palletizer_2,2026-06-01 15:00:00,24.62,43.4
CNC_Mill_1,2026-06-01 15:15:00,61.9,78.8
CNC_Lathe_1,2026-06-01 15:15:00,52.46,70.7
Robotic_Welder_1,2026-06-01 15:15:00,83.89,62.19
Pick_Place_1,2026-06-01 15:15:00,37.28,53.04
Assembly_Conveyor_1,2026-06-01 15:15:00,43.03,61.71
Injection_Molder_2,2026-06-01 15:15:00,140.52,83.11
Thermoformer_2,2026-06-01 15:15:00,111.79,73.1
Packaging_Robot_2,2026-06-01 15:15:00,47.54,59.53
Labeling_Machine_2,2026-06-01 15:15:00,32.91,46.16
Palletizer_2,2026-06-01 15:15:00,44.97,54.07
CNC_Mill_1,2026-06-01 15:30:00,64.21,79.36
CNC_Lathe_1,2026-06-01 15:30:00,57.2,72.67
Robotic_Welder_1,2026-06-01 15:30:00,80.39,66.51
Pick_Place_1,2026-06-01 15:30:00,39.27,49.92
Assembly_Conveyor_1,2026-06-01 15:30:00,49.29,62.16
Injection_Molder_2,2026-06-01 15:30:00,143.99,82.77
Thermoformer_2,2026-06-01 15:30:00,113.07,75.5
Packaging_Robot_2,2026-06-01 15:30:00,45.07,61.3
Labeling_Machine_2,2026-06-01 15:30:00,39.6,46.0
Palletizer_2,2026-06-01 15:30:00,41.7,59.25
CNC_Mill_1,2026-06-01 15:45:00,70.86,76.99
CNC_Lathe_1,2026-06-01 15:45:00,60.89,72.01
Robotic_Welder_1,2026-06-01 15:45:00,82.77,64.03
Pick_Place_1,2026-06-01 15:45:00,41.69,48.24
Assembly_Conveyor_1,2026-06-01 15:45:00,43.99,60.68
Injection_Molder_2,2026-06-01 15:45:00,141.24,82.93
Thermoformer_2,2026-06-01 15:45:00,102.41,74.41
Packaging_Robot_2,2026-06-01 15:45:00,46.16,61.59
Labeling_Machine_2,2026-06-01 15:45:00,33.6,44.7
Palletizer_2,2026-06-01 15:45:00,48.59,56.48
CNC_Mill_1,2026-06-01 16:00:00,32.92,38.21
CNC_Lathe_1,2026-06-01 16:00:00,29.14,39.93
Robotic_Welder_1,2026-06-01 16:00:00,41.53,40.69
Pick_Place_1,2026-06-01 16:00:00,18.51,39.65
Assembly_Conveyor_1,2026-06-01 16:00:00,43.61,58.77
Injection_Molder_2,2026-06-01 16:00:00,136.11,81.09
Thermoformer_2,2026-06-01 16:00:00,108.86,71.16
Packaging_Robot_2,2026-06-01 16:00:00,53.08,62.7
Labeling_Machine_2,2026-06-01 16:00:00,33.82,42.63
Palletizer_2,2026-06-01 16:00:00,24.74,40.79
CNC_Mill_1,2026-06-01 16:15:00,64.85,75.19
CNC_Lathe_1,2026-06-01 16:15:00,58.74,71.88
Robotic_Welder_1,2026-06-01 16:15:00,79.89,63.15
Pick_Place_1,2026-06-01 16:15:00,39.27,49.4
Assembly_Conveyor_1,2026-06-01 16:15:00,51.66,59.68
Injection_Molder_2,2026-06-01 16:15:00,144.43,79.66
Thermoformer_2,2026-06-01 16:15:00,108.23,73.33
Packaging_Robot_2,2026-06-01 16:15:00,43.36,63.67
Labeling_Machine_2,2026-06-01 16:15:00,38.65,43.97
Palletizer_2,2026-06-01 16:15:00,51.54,58.39
CNC_Mill_1,2026-06-01 16:30:00,67.04,78.82
CNC_Lathe_1,2026-06-01 16:30:00,52.34,73.07
Robotic_Welder_1,2026-06-01 16:30:00,86.38,60.83
Pick_Place_1,2026-06-01 16:30:00,37.27,48.13
Assembly_Conveyor_1,2026-06-01 16:30:00,44.44,55.52
Injection_Molder_2,2026-06-01 16:30:00,141.37,76.5
Thermoformer_2,2026-06-01 16:30:00,114.17,74.23
Packaging_Robot_2,2026-06-01 16:30:00,38.61,63.54
Labeling_Machine_2,2026-06-01 16:30:00,46.78,40.83
Palletizer_2,2026-06-01 16:30:00,48.86,57.91
CNC_Mill_1,2026-06-01 16:45:00,60.45,79.5
CNC_Lathe_1,2026-06-01 16:45:00,53.65,74.51
Robotic_Welder_1,2026-06-01 16:45:00,82.81,66.52
Pick_Place_1,2026-06-01 16:45:00,39.47,51.34
Assembly_Conveyor_1,2026-06-01 16:45:00,42.84,61.49
Injection_Molder_2,2026-06-01 16:45:00,140.28,82.5
Thermoformer_2,2026-06-01 16:45:00,114.73,76.97
Packaging_Robot_2,2026-06-01 16:45:00,42.33,63.91
Labeling_Machine_2,2026-06-01 16:45:00,33.19,44.54
Palletizer_2,2026-06-01 16:45:00,50.99,57.07
CNC_Mill_1,2026-06-01 17:00:00,65.9,77.89
CNC_Lathe_1,2026-06-01 17:00:00,29.05,40.93
Robotic_Welder_1,2026-06-01 17:00:00,43.9,41.27
Pick_Place_1,2026-06-01 17:00:00,19.53,42.27
Assembly_Conveyor_1,2026-06-01 17:00:00,43.52,58.33
Injection_Molder_2,2026-06-01 17:00:00,139.79,79.26
Thermoformer_2,2026-06-01 17:00:00,57.5,43.82
Packaging_Robot_2,2026-06-01 17:00:00,20.58,39.75
Labeling_Machine_2,2026-06-01 17:00:00,17.31,40.3
Palletizer_2,2026-06-01 17:00:00,23.58,38.1
CNC_Mill_1,2026-06-01 17:15:00,66.0,77.69
CNC_Lathe_1,2026-06-01 17:15:00,53.76,75.78
Robotic_Welder_1,2026-06-01 17:15:00,86.46,61.91
Pick_Place_1,2026-06-01 17:15:00,39.72,52.65
Assembly_Conveyor_1,2026-06-01 17:15:00,43.25,62.08
Injection_Molder_2,2026-06-01 17:15:00,138.65,83.1
Thermoformer_2,2026-06-01 17:15:00,108.77,77.31
Packaging_Robot_2,2026-06-01 17:15:00,45.57,62.9
Labeling_Machine_2,2026-06-01 17:15:00,27.54,43.68
Palletizer_2,2026-06-01 17:15:00,48.18,58.89
CNC_Mill_1,2026-06-01 17:30:00,64.38,79.22
CNC_Lathe_1,2026-06-01 17:30:00,55.67,73.43
Robotic_Welder_1,2026-06-01 17:30:00,83.99,65.85
Pick_Place_1,2026-06-01 17:30:00,37.87,49.42
Assembly_Conveyor_1,2026-06-01 17:30:00,42.43,58.89
Injection_Molder_2,2026-06-01 17:30:00,138.81,82.63
Thermoformer_2,2026-06-01 17:30:00,108.41,71.97
Packaging_Robot_2,2026-06-01 17:30:00,45.06,62.45
Labeling_Machine_2,2026-06-01 17:30:00,40.11,45.4
Palletizer_2,2026-06-01 17:30:00,53.45,59.55
CNC_Mill_1,2026-06-01 17:45:00,68.6,78.28
CNC_Lathe_1,2026-06-01 17:45:00,54.44,72.62
Robotic_Welder_1,2026-06-01 17:45:00,79.15,65.29
Pick_Place_1,2026-06-01 17:45:00,39.72,50.84
Assembly_Conveyor_1,2026-06-01 17:45:00,48.13,61.17
Injection_Molder_2,2026-06-01 17:45:00,137.88,83.71
Thermoformer_2,2026-06-01 17:45:00,107.81,75.72
Packaging_Robot_2,2026-06-01 17:45:00,46.35,58.26
Labeling_Machine_2,2026-06-01 17:45:00,34.1,42.58
Palletizer_2,2026-06-01 17:45:00,47.42,56.49
CNC_Mill_1,2026-06-01 18:00:00,63.48,76.81
CNC_Lathe_1,2026-06-01 18:00:00,26.68,39.82
Robotic_Welder_1,2026-06-01 18:00:00,42.35,36.53
Pick_Place_1,2026-06-01 18:00:00,19.46,41.69
Assembly_Conveyor_1,2026-06-01 18:00:00,44.19,58.82
Injection_Molder_2,2026-06-01 18:00:00,68.21,41.68
Thermoformer_2,2026-06-01 18:00:00,107.67,74.98
Packaging_Robot_2,2026-06-01 18:00:00,22.72,42.66
Labeling_Machine_2,2026-06-01 18:00:00,17.16,38.39
Palletizer_2,2026-06-01 18:00:00,24.32,39.81
CNC_Mill_1,2026-06-01 18:15:00,61.05,79.55
CNC_Lathe_1,2026-06-01 18:15:00,50.6,71.0
Robotic_Welder_1,2026-06-01 18:15:00,87.94,66.04
Pick_Place_1,2026-06-01 18:15:00,37.66,52.66
Assembly_Conveyor_1,2026-06-01 18:15:00,47.68,63.66
Injection_Molder_2,2026-06-01 18:15:00,146.84,80.76
Thermoformer_2,2026-06-01 18:15:00,112.14,71.23
Packaging_Robot_2,2026-06-01 18:15:00,45.56,62.85
Labeling_Machine_2,2026-06-01 18:15:00,32.14,43.65
Palletizer_2,2026-06-01 18:15:00,50.7,58.9
CNC_Mill_1,2026-06-01 18:30:00,69.57,79.47
CNC_Lathe_1,2026-06-01 18:30:00,53.43,70.53
Robotic_Welder_1,2026-06-01 18:30:00,87.27,67.74
Pick_Place_1,2026-06-01 18:30:00,37.04,48.31
Assembly_Conveyor_1,2026-06-01 18:30:00,44.88,59.16
Injection_Molder_2,2026-06-01 18:30:00,145.73,79.44
Thermoformer_2,2026-06-01 18:30:00,106.24,75.37
Packaging_Robot_2,2026-06-01 18:30:00,53.61,58.66
Labeling_Machine_2,2026-06-01 18:30:00,37.32,45.88
Palletizer_2,2026-06-01 18:30:00,42.43,59.21
CNC_Mill_1,2026-06-01 18:45:00,66.1,78.3
CNC_Lathe_1,2026-06-01 18:45:00,58.56,74.87
Robotic_Welder_1,2026-06-01 18:45:00,82.29,67.35
Pick_Place_1,2026-06-01 18:45:00,37.37,49.24
Assembly_Conveyor_1,2026-06-01 18:45:00,44.35,58.25
Injection_Molder_2,2026-06-01 18:45:00,137.25,84.71
Thermoformer_2,2026-06-01 18:45:00,110.24,76.11
Packaging_Robot_2,2026-06-01 18:45:00,38.54,63.75
Labeling_Machine_2,2026-06-01 18:45:00,34.01,44.58
Palletizer_2,2026-06-01 18:45:00,52.26,53.02
CNC_Mill_1,2026-06-01 19:00:00,30.86,36.73
CNC_Lathe_1,2026-06-01 19:00:00,28.18,38.12
Robotic_Welder_1,2026-06-01 19:00:00,88.11,66.64
Pick_Place_1,2026-06-01 19:00:00,24.17,37.97
Assembly_Conveyor_1,2026-06-01 19:00:00,27.61,38.72
Injection_Molder_2,2026-06-01 19:00:00,66.9,40.52
Thermoformer_2,2026-06-01 19:00:00,53.32,37.84
Packaging_Robot_2,2026-06-01 19:00:00,25.3,37.32
Labeling_Machine_2,2026-06-01 19:00:00,13.45,41.62
Palletizer_2,2026-06-01 19:00:00,22.07,43.26
CNC_Mill_1,2026-06-01 19:15:00,67.04,77.73
CNC_Lathe_1,2026-06-01 19:15:00,56.28,72.15
Robotic_Welder_1,2026-06-01 19:15:00,85.24,60.74
Pick_Place_1,2026-06-01 19:15:00,36.54,46.63
Assembly_Conveyor_1,2026-06-01 19:15:00,42.87,63.91
Injection_Molder_2,2026-06-01 19:15:00,141.2,82.26
Thermoformer_2,2026-06-01 19:15:00,114.35,78.61
Packaging_Robot_2,2026-06-01 19:15:00,44.16,60.07
Labeling_Machine_2,2026-06-01 19:15:00,41.5,47.38
Palletizer_2,2026-06-01 19:15:00,51.32,56.87
CNC_Mill_1,2026-06-01 19:30:00,67.58,78.28
CNC_Lathe_1,2026-06-01 19:30:00,54.78,71.85
Robotic_Welder_1,2026-06-01 19:30:00,86.52,67.98
Pick_Place_1,2026-06-01 19:30:00,41.47,51.14
Assembly_Conveyor_1,2026-06-01 19:30:00,46.31,54.94
Injection_Molder_2,2026-06-01 19:30:00,139.33,86.09
Thermoformer_2,2026-06-01 19:30:00,115.97,73.34
Packaging_Robot_2,2026-06-01 19:30:00,47.52,62.42
Labeling_Machine_2,2026-06-01 19:30:00,33.18,44.85
Palletizer_2,2026-06-01 19:30:00,42.67,60.13
CNC_Mill_1,2026-06-01 19:45:00,66.33,80.2
CNC_Lathe_1,2026-06-01 19:45:00,56.57,71.8
Robotic_Welder_1,2026-06-01 19:45:00,86.72,62.45
Pick_Place_1,2026-06-01 19:45:00,40.44,48.77
Assembly_Conveyor_1,2026-06-01 19:45:00,47.09,57.72
Injection_Molder_2,2026-06-01 19:45:00,138.84,81.17
Thermoformer_2,2026-06-01 19:45:00,109.62,73.88
Packaging_Robot_2,2026-06-01 19:45:00,48.27,61.25
Labeling_Machine_2,2026-06-01 19:45:00,40.09,48.79
Palletizer_2,2026-06-01 19:45:00,48.53,55.33
CNC_Mill_1,2026-06-01 20:00:00,29.22,40.24
CNC_Lathe_1,2026-06-01 20:00:00,29.81,42.77
Robotic_Welder_1,2026-06-01 20:00:00,42.72,41.01
Pick_Place_1,2026-06-01 20:00:00,19.35,39.57
Assembly_Conveyor_1,2026-06-01 20:00:00,40.79,65.29
Injection_Molder_2,2026-06-01 20:00:00,69.0,37.26
Thermoformer_2,2026-06-01 20:00:00,53.89,43.2
Packaging_Robot_2,2026-06-01 20:00:00,20.91,40.85
Labeling_Machine_2,2026-06-01 20:00:00,17.81,40.01
Palletizer_2,2026-06-01 20:00:00,46.25,55.65
CNC_Mill_1,2026-06-01 20:15:00,69.49,81.72
CNC_Lathe_1,2026-06-01 20:15:00,61.29,75.19
Robotic_Welder_1,2026-06-01 20:15:00,84.85,64.68
Pick_Place_1,2026-06-01 20:15:00,42.64,47.85
Assembly_Conveyor_1,2026-06-01 20:15:00,47.06,62.93
Injection_Molder_2,2026-06-01 20:15:00,138.41,78.86
Thermoformer_2,2026-06-01 20:15:00,104.48,74.94
Packaging_Robot_2,2026-06-01 20:15:00,44.66,59.4
Labeling_Machine_2,2026-06-01 20:15:00,28.43,47.39
Palletizer_2,2026-06-01 20:15:00,48.69,60.15
CNC_Mill_1,2026-06-01 20:30:00,64.11,80.62
CNC_Lathe_1,2026-06-01 20:30:00,51.19,72.57
Robotic_Welder_1,2026-06-01 20:30:00,82.55,62.87
Pick_Place_1,2026-06-01 20:30:00,45.76,47.55
Assembly_Conveyor_1,2026-06-01 20:30:00,42.91,58.16
Injection_Molder_2,2026-06-01 20:30:00,143.21,83.21
Thermoformer_2,2026-06-01 20:30:00,113.78,77.29
Packaging_Robot_2,2026-06-01 20:30:00,46.01,61.55
Labeling_Machine_2,2026-06-01 20:30:00,41.15,45.0
Palletizer_2,2026-06-01 20:30:00,45.66,60.16
CNC_Mill_1,2026-06-01 20:45:00,65.1,78.22
CNC_Lathe_1,2026-06-01 20:45:00,57.08,73.47
Robotic_Welder_1,2026-06-01 20:45:00,88.58,66.79
Pick_Place_1,2026-06-01 20:45:00,34.07,50.09
Assembly_Conveyor_1,2026-06-01 20:45:00,42.5,61.53
Injection_Molder_2,2026-06-01 20:45:00,141.79,80.73
Thermoformer_2,2026-06-01 20:45:00,111.26,75.53
Packaging_Robot_2,2026-06-01 20:45:00,44.63,62.92
Labeling_Machine_2,2026-06-01 20:45:00,32.03,44.93
Palletizer_2,2026-06-01 20:45:00,48.78,58.43
CNC_Mill_1,2026-06-01 21:00:00,33.16,40.28
CNC_Lathe_1,2026-06-01 21:00:00,27.82,44.43
Robotic_Welder_1,2026-06-01 21:00:00,84.61,65.68
Pick_Place_1,2026-06-01 21:00:00,22.06,41.74
Assembly_Conveyor_1,2026-06-01 21:00:00,22.09,43.61
Injection_Molder_2,2026-06-01 21:00:00,70.36,42.46
Thermoformer_2,2026-06-01 21:00:00,107.42,79.59
Packaging_Robot_2,2026-06-01 21:00:00,24.24,39.37
Labeling_Machine_2,2026-06-01 21:00:00,17.65,40.37
Palletizer_2,2026-06-01 21:00:00,23.72,40.62
CNC_Mill_1,2026-06-01 21:15:00,66.27,78.08
CNC_Lathe_1,2026-06-01 21:15:00,55.84,67.73
Robotic_Welder_1,2026-06-01 21:15:00,94.73,69.62
Pick_Place_1,2026-06-01 21:15:00,42.99,53.41
Assembly_Conveyor_1,2026-06-01 21:15:00,43.13,61.17
Injection_Molder_2,2026-06-01 21:15:00,136.4,77.37
Thermoformer_2,2026-06-01 21:15:00,103.94,75.29
Packaging_Robot_2,2026-06-01 21:15:00,43.63,61.68
Labeling_Machine_2,2026-06-01 21:15:00,32.86,46.04
Palletizer_2,2026-06-01 21:15:00,45.01,57.64
CNC_Mill_1,2026-06-01 21:30:00,69.29,75.05
CNC_Lathe_1,2026-06-01 21:30:00,58.76,71.1
Robotic_Welder_1,2026-06-01 21:30:00,85.31,69.08
Pick_Place_1,2026-06-01 21:30:00,40.97,49.98
Assembly_Conveyor_1,2026-06-01 21:30:00,45.68,60.04
Injection_Molder_2,2026-06-01 21:30:00,141.99,80.89
Thermoformer_2,2026-06-01 21:30:00,107.65,73.48
Packaging_Robot_2,2026-06-01 21:30:00,39.51,59.54
Labeling_Machine_2,2026-06-01 21:30:00,34.55,44.35
Palletizer_2,2026-06-01 21:30:00,49.39,56.9
CNC_Mill_1,2026-06-01 21:45:00,66.46,77.06
CNC_Lathe_1,2026-06-01 21:45:00,28.01,39.52
Robotic_Welder_1,2026-06-01 21:45:00,83.08,63.22
Pick_Place_1,2026-06-01 21:45:00,36.35,50.32
Assembly_Conveyor_1,2026-06-01 21:45:00,25.39,40.03
Injection_Molder_2,2026-06-01 21:45:00,68.29,40.2
Thermoformer_2,2026-06-01 21:45:00,54.73,40.82
Packaging_Robot_2,2026-06-01 21:45:00,43.8,62.54
Labeling_Machine_2,2026-06-01 21:45:00,19.89,37.05
Palletizer_2,2026-06-01 21:45:00,47.39,56.94
CNC_Mill_1,2026-06-01 22:00:00,33.1,37.83
CNC_Lathe_1,2026-06-01 22:00:00,26.27,38.58
Robotic_Welder_1,2026-06-01 22:00:00,82.04,67.81
Pick_Place_1,2026-06-01 22:00:00,22.59,37.79
Assembly_Conveyor_1,2026-06-01 22:00:00,45.43,58.84
Injection_Molder_2,2026-06-01 22:00:00,139.98,81.57
Thermoformer_2,2026-06-01 22:00:00,57.01,40.24
Packaging_Robot_2,2026-06-01 22:00:00,20.31,37.05
Labeling_Machine_2,2026-06-01 22:00:00,18.74,43.02
Palletizer_2,2026-06-01 22:00:00,24.6,40.35
CNC_Mill_1,2026-06-01 22:15:00,21.97,25.27
